customer_id,loyalty_id,first_name,last_name,city,state,signup_date,loyalty_tier,preferred_store_id
CUS-00297,LOY-000297,Olivia,Patel,Irving,TX,2025-04-21,Standard,PH-004
CUS-00298,LOY-000298,Amanda,Patel,Irving,TX,2023-01-05,Silver,PH-001
CUS-00299,LOY-000299,Michael,Patel,Irving,TX,2023-06-11,Standard,PH-001
CUS-00300,LOY-000300,Marcus,Johnson,Plano,TX,2023-08-08,Standard,PH-002
CUS-00301,LOY-000301,Daniel,Jackson,Dallas,TX,2022-11-12,Silver,PH-004
CUS-00302,LOY-000302,Mia,Miller,Dallas,TX,2025-06-12,Silver,PH-002
CUS-00303,LOY-000303,Amanda,Thomas,Dallas,TX,2023-09-03,Silver,PH-001
CUS-00304,LOY-000304,Kevin,Carter,Irving,TX,2023-10-26,Silver,PH-004
CUS-00305,LOY-000305,Marcus,King,Plano,TX,2023-05-06,Gold,PH-005
CUS-00306,LOY-000306,Linda,Brown,Fort Worth,TX,2026-03-21,Gold,PH-004
CUS-00307,LOY-000307,Marcus,Ross,Dallas,TX,2023-10-14,Silver,PH-005
CUS-00308,LOY-000308,Laura,Tran,Irving,TX,2022-03-01,Silver,PH-002
CUS-00309,LOY-000309,Amanda,Ross,Fort Worth,TX,2025-04-15,Gold,PH-001
CUS-00310,LOY-000310,Linda,Jackson,Fort Worth,TX,2025-08-27,Standard,PH-003
CUS-00311,LOY-000311,Brandon,Smith,Irving,TX,2022-06-21,Gold,PH-005
CUS-00312,LOY-000312,John,White,Plano,TX,2024-02-04,Gold,PH-002
CUS-00313,LOY-000313,Grace,Chen,Fort Worth,TX,2024-05-17,Gold,PH-004
CUS-00314,LOY-000314,Robert,Lee,Irving,TX,2025-06-25,Silver,PH-002
CUS-00315,LOY-000315,Amanda,King,Irving,TX,2023-07-14,Gold,PH-003
CUS-00316,LOY-000316,Mia,Reed,Frisco,TX,2025-07-18,Standard,PH-005
CUS-00317,LOY-000317,Michael,Nguyen,Dallas,TX,2022-11-27,Gold,PH-005
CUS-00318,LOY-000318,Brandon,Tran,Frisco,TX,2022-07-03,Silver,PH-001
CUS-00319,LOY-000319,Melissa,Moore,Fort Worth,TX,2023-07-27,Silver,PH-002
CUS-00320,LOY-000320,Olivia,Davis,Frisco,TX,2025-10-28,Silver,PH-003
CUS-00321,LOY-000321,Liam,Thomas,Irving,TX,2023-07-14,Standard,PH-003
CUS-00322,LOY-000322,Kevin,Martinez,Irving,TX,2025-05-12,Silver,PH-001
CUS-00323,LOY-000323,Noah,Carter,Dallas,TX,2025-05-31,Silver,PH-001
CUS-00324,LOY-000324,Amanda,Anderson,Plano,TX,2024-04-26,Gold,PH-004
CUS-00325,LOY-000325,Liam,Reed,Fort Worth,TX,2022-06-16,Gold,PH-001
CUS-00326,LOY-000326,Jessica,Lee,Irving,TX,2025-10-08,Standard,PH-003
CUS-00327,LOY-000327,Anthony,Lopez,Frisco,TX,2024-03-03,Standard,PH-001
CUS-00328,LOY-000328,Marcus,Wilson,Frisco,TX,2023-01-31,Silver,PH-001
CUS-00329,LOY-000329,Linda,Moore,Dallas,TX,2026-04-03,Silver,PH-003
CUS-00330,LOY-000330,John,Tran,Fort Worth,TX,2025-07-04,Silver,PH-002
CUS-00331,LOY-000331,Linda,Brown,Frisco,TX,2022-03-17,Silver,PH-004
CUS-00332,LOY-000332,Noah,Thomas,Fort Worth,TX,2023-03-05,Standard,PH-002
CUS-00333,LOY-000333,Ethan,Reed,Dallas,TX,2023-07-23,Gold,PH-005
CUS-00334,LOY-000334,Emily,Miller,Fort Worth,TX,2023-02-01,Gold,PH-005
CUS-00335,LOY-000335,Mia,Anderson,Fort Worth,TX,2025-03-03,Standard,PH-001
CUS-00336,LOY-000336,Brandon,Carter,Dallas,TX,2022-09-18,Silver,PH-005
CUS-00337,LOY-000337,Linda,Davis,Frisco,TX,2023-01-28,Gold,PH-001
CUS-00338,LOY-000338,Noah,Anderson,Fort Worth,TX,2025-06-12,Silver,PH-005
CUS-00339,LOY-000339,David,Lee,Irving,TX,2025-08-05,Gold,PH-001
CUS-00340,LOY-000340,Kevin,Smith,Irving,TX,2023-07-16,Standard,PH-005
CUS-00341,LOY-000341,David,Brown,Frisco,TX,2024-11-25,Standard,PH-002
CUS-00342,LOY-000342,Robert,Ross,Irving,TX,2024-12-26,Silver,PH-003
CUS-00343,LOY-000343,Amanda,Reed,Plano,TX,2023-11-17,Standard,PH-005
CUS-00344,LOY-000344,Grace,Lee,Plano,TX,2025-11-13,Silver,PH-001
CUS-00345,LOY-000345,Linda,Martinez,Plano,TX,2023-11-06,Silver,PH-001
CUS-00346,LOY-000346,Ethan,Taylor,Dallas,TX,2022-02-27,Silver,PH-004
CUS-00347,LOY-000347,Grace,Lee,Fort Worth,TX,2025-07-06,Silver,PH-003
CUS-00348,LOY-000348,Linda,Hill,Irving,TX,2023-05-04,Silver,PH-001
CUS-00349,LOY-000349,Kevin,Davis,Plano,TX,2022-05-30,Gold,PH-005
CUS-00350,LOY-000350,David,Jackson,Dallas,TX,2025-07-04,Silver,PH-005
CUS-00351,LOY-000351,Marcus,Tran,Dallas,TX,2022-03-10,Silver,PH-003
CUS-00352,LOY-000352,Noah,Tran,Plano,TX,2022-05-07,Silver,PH-001
CUS-00353,LOY-000353,Sophia,Lopez,Irving,TX,2022-05-15,Standard,PH-001
CUS-00354,LOY-000354,Jessica,King,Frisco,TX,2024-02-21,Silver,PH-001
CUS-00355,LOY-000355,Olivia,Jackson,Irving,TX,2023-04-23,Gold,PH-005
CUS-00356,LOY-000356,Amanda,Wilson,Irving,TX,2024-08-08,Silver,PH-005
CUS-00357,LOY-000357,Olivia,Hill,Frisco,TX,2025-08-26,Gold,PH-001
CUS-00358,LOY-000358,David,Davis,Frisco,TX,2025-04-18,Standard,PH-001
CUS-00359,LOY-000359,Marcus,Lee,Fort Worth,TX,2025-12-31,Standard,PH-005
CUS-00360,LOY-000360,Grace,Martinez,Fort Worth,TX,2022-09-16,Gold,PH-005
CUS-00361,LOY-000361,Daniel,Kim,Irving,TX,2024-09-12,Gold,PH-005
CUS-00362,LOY-000362,David,Miller,Plano,TX,2022-10-09,Standard,PH-001
CUS-00363,LOY-000363,Melissa,Nguyen,Fort Worth,TX,2024-06-11,Gold,PH-003
CUS-00364,LOY-000364,Sophia,Garcia,Fort Worth,TX,2026-05-08,Standard,PH-002
CUS-00365,LOY-000365,Emily,Nguyen,Fort Worth,TX,2023-12-04,Silver,PH-003
CUS-00366,LOY-000366,Amanda,Davis,Fort Worth,TX,2025-09-08,Gold,PH-002
CUS-00367,LOY-000367,Robert,Chen,Fort Worth,TX,2025-02-19,Standard,PH-004
CUS-00368,LOY-000368,Rachel,Martinez,Plano,TX,2025-08-04,Standard,PH-001
CUS-00369,LOY-000369,Kevin,Martinez,Irving,TX,2025-11-23,Gold,PH-004
CUS-00370,LOY-000370,Olivia,Thomas,Frisco,TX,2025-03-30,Gold,PH-003
CUS-00371,LOY-000371,Olivia,Nguyen,Irving,TX,2023-11-05,Standard,PH-001
CUS-00372,LOY-000372,David,White,Dallas,TX,2024-10-12,Standard,PH-001
CUS-00373,LOY-000373,Ethan,Chen,Plano,TX,2024-08-13,Gold,PH-002
CUS-00374,LOY-000374,Linda,Brown,Frisco,TX,2026-02-24,Silver,PH-002
CUS-00375,LOY-000375,Anthony,Miller,Dallas,TX,2024-01-14,Standard,PH-001
CUS-00376,LOY-000376,Rachel,Lee,Fort Worth,TX,2022-08-24,Standard,PH-003
CUS-00377,LOY-000377,David,Martinez,Fort Worth,TX,2026-04-17,Silver,PH-001
CUS-00378,LOY-000378,Amanda,Martinez,Plano,TX,2023-08-05,Standard,PH-002
CUS-00379,LOY-000379,Daniel,Moore,Plano,TX,2023-11-27,Gold,PH-002
CUS-00380,LOY-000380,Sarah,Martinez,Dallas,TX,2022-12-27,Silver,PH-001
CUS-00381,LOY-000381,Amanda,Anderson,Plano,TX,2024-02-16,Gold,PH-001
CUS-00382,LOY-000382,Kevin,Martinez,Frisco,TX,2024-07-23,Standard,PH-003
CUS-00383,LOY-000383,Grace,Kim,Plano,TX,2024-12-15,Gold,PH-004
CUS-00384,LOY-000384,Noah,Tran,Dallas,TX,2022-10-23,Standard,PH-002
CUS-00385,LOY-000385,John,Johnson,Irving,TX,2025-11-23,Silver,PH-003
CUS-00386,LOY-000386,Olivia,Smith,Plano,TX,2022-04-05,Gold,PH-005
CUS-00387,LOY-000387,John,Johnson,Frisco,TX,2022-11-01,Silver,PH-002
CUS-00388,LOY-000388,Robert,Taylor,Frisco,TX,2022-09-16,Gold,PH-005
CUS-00389,LOY-000389,Emily,Martinez,Dallas,TX,2024-08-21,Gold,PH-005
CUS-00390,LOY-000390,Jennifer,Miller,Fort Worth,TX,2024-03-05,Gold,PH-005
CUS-00391,LOY-000391,Rachel,Brown,Fort Worth,TX,2024-08-08,Standard,PH-003
CUS-00392,LOY-000392,Noah,Kim,Fort Worth,TX,2025-11-23,Silver,PH-004
CUS-00393,LOY-000393,Emily,Ross,Fort Worth,TX,2024-04-01,Gold,PH-005
CUS-00394,LOY-000394,Ethan,King,Plano,TX,2023-03-26,Standard,PH-004
CUS-00395,LOY-000395,Linda,Reed,Plano,TX,2023-09-19,Silver,PH-004
CUS-00396,LOY-000396,Brandon,Miller,Frisco,TX,2023-06-06,Gold,PH-001
CUS-00397,LOY-000397,Melissa,Jackson,Dallas,TX,2023-08-28,Silver,PH-005
CUS-00398,LOY-000398,Rachel,Chen,Fort Worth,TX,2022-03-26,Silver,PH-005
CUS-00399,LOY-000399,Olivia,Patel,Irving,TX,2024-07-12,Silver,PH-004
CUS-00400,LOY-000400,Laura,Kim,Irving,TX,2023-10-12,Silver,PH-004
CUS-00401,LOY-000401,Amanda,Miller,Irving,TX,2023-04-24,Silver,PH-001
CUS-00402,LOY-000402,Rachel,Tran,Frisco,TX,2024-10-24,Gold,PH-005
CUS-00403,LOY-000403,Ethan,Tran,Frisco,TX,2023-04-12,Standard,PH-001
CUS-00404,LOY-000404,Jennifer,Kim,Dallas,TX,2025-01-23,Standard,PH-003
CUS-00405,LOY-000405,John,Anderson,Frisco,TX,2023-05-28,Silver,PH-003
CUS-00406,LOY-000406,John,Thomas,Fort Worth,TX,2022-10-10,Gold,PH-005
CUS-00407,LOY-000407,Daniel,Lee,Frisco,TX,2023-08-01,Silver,PH-004
CUS-00408,LOY-000408,Anthony,Garcia,Dallas,TX,2024-08-24,Gold,PH-005
CUS-00409,LOY-000409,Liam,Carter,Irving,TX,2023-04-12,Standard,PH-002
CUS-00410,LOY-000410,Emily,Chen,Fort Worth,TX,2025-04-17,Gold,PH-004
CUS-00411,LOY-000411,Ava,Wilson,Frisco,TX,2022-06-25,Silver,PH-002
CUS-00412,LOY-000412,Laura,Jackson,Irving,TX,2023-03-06,Silver,PH-004
CUS-00413,LOY-000413,Jessica,Lee,Frisco,TX,2022-10-12,Gold,PH-002
CUS-00414,LOY-000414,Sophia,Moore,Dallas,TX,2024-10-20,Gold,PH-003
CUS-00415,LOY-000415,Kevin,Chen,Irving,TX,2024-05-21,Gold,PH-004
CUS-00416,LOY-000416,Liam,Jackson,Fort Worth,TX,2023-09-06,Silver,PH-005
CUS-00417,LOY-000417,Amanda,Garcia,Dallas,TX,2022-10-12,Standard,PH-003
CUS-00418,LOY-000418,Brandon,Taylor,Fort Worth,TX,2025-05-29,Gold,PH-004
CUS-00419,LOY-000419,Anthony,Martinez,Irving,TX,2022-05-11,Gold,PH-004
CUS-00420,LOY-000420,John,Brown,Dallas,TX,2023-11-05,Gold,PH-004
CUS-00421,LOY-000421,Ethan,Nguyen,Dallas,TX,2022-12-18,Standard,PH-005
CUS-00422,LOY-000422,Sarah,King,Fort Worth,TX,2024-09-27,Standard,PH-002
CUS-00423,LOY-000423,John,Tran,Irving,TX,2023-08-05,Standard,PH-002
CUS-00424,LOY-000424,Sophia,Anderson,Fort Worth,TX,2022-05-24,Silver,PH-001
CUS-00425,LOY-000425,Rachel,Davis,Dallas,TX,2022-12-18,Silver,PH-004
CUS-00426,LOY-000426,Anthony,Miller,Dallas,TX,2022-09-22,Gold,PH-004
CUS-00427,LOY-000427,Emily,Moore,Dallas,TX,2024-03-07,Standard,PH-002
CUS-00428,LOY-000428,John,Nguyen,Irving,TX,2025-12-24,Gold,PH-004
CUS-00429,LOY-000429,Sarah,Lopez,Fort Worth,TX,2023-09-28,Gold,PH-002
CUS-00430,LOY-000430,Michael,Thomas,Irving,TX,2023-07-19,Standard,PH-001
CUS-00431,LOY-000431,Melissa,Wilson,Dallas,TX,2024-03-28,Gold,PH-002
CUS-00432,LOY-000432,Michael,Patel,Fort Worth,TX,2024-10-02,Silver,PH-004
CUS-00433,LOY-000433,Brandon,King,Dallas,TX,2023-08-13,Gold,PH-004
CUS-00434,LOY-000434,Rachel,Thomas,Frisco,TX,2024-03-11,Gold,PH-002
CUS-00435,LOY-000435,Laura,Chen,Plano,TX,2025-06-19,Gold,PH-004
CUS-00436,LOY-000436,David,Reed,Plano,TX,2025-12-01,Gold,PH-001
CUS-00437,LOY-000437,Anthony,Thomas,Dallas,TX,2023-05-06,Standard,PH-003
CUS-00438,LOY-000438,Ethan,Johnson,Frisco,TX,2025-09-27,Standard,PH-002
CUS-00439,LOY-000439,Emily,Smith,Fort Worth,TX,2022-09-06,Silver,PH-001
CUS-00440,LOY-000440,Liam,Hill,Fort Worth,TX,2026-04-19,Silver,PH-004
CUS-00441,LOY-000441,David,Miller,Frisco,TX,2023-03-01,Gold,PH-001
CUS-00442,LOY-000442,David,Lee,Dallas,TX,2025-08-01,Gold,PH-004
CUS-00443,LOY-000443,Anthony,Patel,Irving,TX,2023-02-03,Silver,PH-001
CUS-00444,LOY-000444,Amanda,Ross,Dallas,TX,2025-12-23,Standard,PH-003
CUS-00445,LOY-000445,Mia,Moore,Irving,TX,2024-09-19,Silver,PH-001
CUS-00446,LOY-000446,Jennifer,Johnson,Plano,TX,2026-01-01,Silver,PH-002
CUS-00447,LOY-000447,Emily,Ross,Plano,TX,2022-12-16,Standard,PH-005
CUS-00448,LOY-000448,Marcus,Miller,Frisco,TX,2022-09-12,Gold,PH-004
CUS-00449,LOY-000449,Sarah,Tran,Dallas,TX,2025-10-19,Silver,PH-002
CUS-00450,LOY-000450,David,Kim,Plano,TX,2023-03-20,Gold,PH-001
CUS-00451,LOY-000451,Mia,Johnson,Plano,TX,2024-06-24,Gold,PH-001
CUS-00452,LOY-000452,Ethan,White,Fort Worth,TX,2025-08-05,Gold,PH-001
CUS-00453,LOY-000453,Anthony,Thomas,Frisco,TX,2024-06-28,Standard,PH-005
CUS-00454,LOY-000454,Amanda,King,Irving,TX,2026-04-21,Standard,PH-002
CUS-00455,LOY-000455,Rachel,Chen,Plano,TX,2022-07-07,Standard,PH-004
CUS-00456,LOY-000456,Amanda,Lee,Frisco,TX,2023-01-29,Gold,PH-001
CUS-00457,LOY-000457,Linda,Hill,Plano,TX,2026-01-22,Standard,PH-001
CUS-00458,LOY-000458,Laura,Davis,Dallas,TX,2023-11-01,Silver,PH-005
CUS-00459,LOY-000459,Ethan,Martinez,Fort Worth,TX,2023-03-01,Gold,PH-004
CUS-00460,LOY-000460,Laura,Hill,Plano,TX,2023-03-14,Standard,PH-003
CUS-00461,LOY-000461,Kevin,Miller,Dallas,TX,2024-04-03,Gold,PH-003
CUS-00462,LOY-000462,Amanda,Reed,Plano,TX,2024-07-28,Standard,PH-001
CUS-00463,LOY-000463,Mia,Ross,Fort Worth,TX,2024-01-26,Standard,PH-001
CUS-00464,LOY-000464,John,Smith,Frisco,TX,2026-04-21,Gold,PH-004
CUS-00465,LOY-000465,Marcus,Thomas,Fort Worth,TX,2025-03-11,Standard,PH-003
CUS-00466,LOY-000466,Marcus,Lopez,Frisco,TX,2025-07-16,Gold,PH-004
CUS-00467,LOY-000467,Mia,Jackson,Plano,TX,2023-11-12,Standard,PH-003
CUS-00468,LOY-000468,Mia,Brown,Dallas,TX,2023-11-18,Standard,PH-005
CUS-00469,LOY-000469,Brandon,Wilson,Irving,TX,2024-11-12,Gold,PH-002
CUS-00470,LOY-000470,Michael,Garcia,Dallas,TX,2023-04-22,Standard,PH-005
CUS-00471,LOY-000471,Liam,Hill,Frisco,TX,2023-04-30,Gold,PH-004
CUS-00472,LOY-000472,Liam,Chen,Fort Worth,TX,2022-06-12,Standard,PH-002
CUS-00473,LOY-000473,Rachel,Brown,Frisco,TX,2023-02-18,Standard,PH-004
CUS-00474,LOY-000474,John,Taylor,Dallas,TX,2023-05-03,Gold,PH-005
CUS-00475,LOY-000475,David,Moore,Frisco,TX,2022-10-02,Silver,PH-003
CUS-00476,LOY-000476,Ethan,White,Dallas,TX,2024-12-02,Silver,PH-003
CUS-00477,LOY-000477,Liam,Lee,Plano,TX,2026-02-09,Silver,PH-003
CUS-00478,LOY-000478,Linda,Martinez,Fort Worth,TX,2022-04-21,Gold,PH-002
CUS-00479,LOY-000479,Grace,Anderson,Plano,TX,2025-05-30,Silver,PH-005
CUS-00480,LOY-000480,Kevin,Miller,Irving,TX,2025-07-13,Standard,PH-001
CUS-00481,LOY-000481,Emily,Tran,Plano,TX,2022-04-17,Gold,PH-002
CUS-00482,LOY-000482,John,Carter,Dallas,TX,2022-12-22,Gold,PH-005
CUS-00483,LOY-000483,Grace,Martinez,Plano,TX,2024-11-05,Standard,PH-004
CUS-00484,LOY-000484,Ava,Wilson,Frisco,TX,2022-12-03,Gold,PH-002
CUS-00485,LOY-000485,Linda,Smith,Plano,TX,2025-05-25,Standard,PH-003
CUS-00486,LOY-000486,Sophia,Garcia,Irving,TX,2025-07-25,Standard,PH-003
CUS-00487,LOY-000487,Grace,Brown,Dallas,TX,2024-01-07,Silver,PH-004
CUS-00488,LOY-000488,Sarah,Brown,Irving,TX,2024-05-15,Gold,PH-005
CUS-00489,LOY-000489,Ava,Smith,Plano,TX,2024-09-14,Standard,PH-004
CUS-00490,LOY-000490,Laura,Tran,Frisco,TX,2025-05-03,Gold,PH-002
CUS-00491,LOY-000491,Jessica,Moore,Plano,TX,2023-06-11,Silver,PH-004
CUS-00492,LOY-000492,Sophia,Wilson,Frisco,TX,2024-02-08,Gold,PH-005
CUS-00493,LOY-000493,Emily,Tran,Frisco,TX,2022-10-07,Gold,PH-004
CUS-00494,LOY-000494,John,Carter,Plano,TX,2022-01-09,Standard,PH-005
CUS-00495,LOY-000495,Ava,Moore,Frisco,TX,2024-10-03,Silver,PH-004
CUS-00496,LOY-000496,Anthony,Moore,Frisco,TX,2024-02-26,Silver,PH-003
CUS-00497,LOY-000497,Ethan,Garcia,Dallas,TX,2024-04-17,Standard,PH-001
CUS-00498,LOY-000498,Anthony,Garcia,Plano,TX,2023-02-02,Silver,PH-003
CUS-00499,LOY-000499,Liam,Jackson,Frisco,TX,2024-11-09,Gold,PH-004
CUS-00500,LOY-000500,Ethan,Thomas,Frisco,TX,2025-11-27,Standard,PH-004
CUS-00501,LOY-000501,Laura,Moore,Plano,TX,2023-05-12,Silver,PH-001
CUS-00502,LOY-000502,Rachel,Taylor,Dallas,TX,2025-11-29,Gold,PH-002
CUS-00503,LOY-000503,Daniel,Lopez,Irving,TX,2025-10-26,Standard,PH-003
CUS-00504,LOY-000504,Linda,Lopez,Fort Worth,TX,2025-09-19,Standard,PH-001
CUS-00505,LOY-000505,Marcus,Jackson,Dallas,TX,2025-08-12,Gold,PH-004
CUS-00506,LOY-000506,Anthony,Thomas,Fort Worth,TX,2022-06-14,Gold,PH-002
CUS-00507,LOY-000507,Laura,Miller,Irving,TX,2023-06-02,Gold,PH-003
CUS-00508,LOY-000508,Michael,Johnson,Irving,TX,2025-04-15,Silver,PH-004
CUS-00509,LOY-000509,Liam,Moore,Dallas,TX,2022-08-12,Gold,PH-005
CUS-00510,LOY-000510,Liam,White,Frisco,TX,2022-10-20,Silver,PH-002
CUS-00511,LOY-000511,Ava,Reed,Frisco,TX,2022-01-14,Standard,PH-004
CUS-00512,LOY-000512,Amanda,Hill,Dallas,TX,2026-05-04,Gold,PH-004
CUS-00513,LOY-000513,Michael,Smith,Frisco,TX,2026-02-10,Silver,PH-002
CUS-00514,LOY-000514,Sarah,Kim,Plano,TX,2025-12-12,Standard,PH-002
CUS-00515,LOY-000515,Emily,Miller,Fort Worth,TX,2022-08-14,Silver,PH-005
CUS-00516,LOY-000516,John,Miller,Plano,TX,2022-05-01,Gold,PH-002
CUS-00517,LOY-000517,Grace,Jackson,Plano,TX,2023-06-16,Silver,PH-004
CUS-00518,LOY-000518,Ethan,Lopez,Dallas,TX,2025-07-27,Standard,PH-001
CUS-00519,LOY-000519,Sophia,Tran,Irving,TX,2022-09-13,Silver,PH-001
CUS-00520,LOY-000520,Kevin,Lee,Fort Worth,TX,2023-04-26,Silver,PH-004
CUS-00521,LOY-000521,Mia,Jackson,Dallas,TX,2022-01-20,Standard,PH-003
CUS-00522,LOY-000522,Liam,Lee,Fort Worth,TX,2022-03-27,Standard,PH-002
CUS-00523,LOY-000523,Michael,White,Dallas,TX,2024-02-09,Gold,PH-005
CUS-00524,LOY-000524,Liam,Ross,Irving,TX,2024-08-27,Silver,PH-005
CUS-00525,LOY-000525,Laura,Patel,Frisco,TX,2025-10-28,Silver,PH-003
CUS-00526,LOY-000526,Linda,Kim,Irving,TX,2024-02-15,Gold,PH-001
CUS-00527,LOY-000527,Rachel,Patel,Dallas,TX,2022-01-07,Silver,PH-004
CUS-00528,LOY-000528,Ava,Carter,Dallas,TX,2025-05-17,Standard,PH-005
CUS-00529,LOY-000529,Daniel,Thomas,Plano,TX,2024-01-25,Silver,PH-005
CUS-00530,LOY-000530,Mia,Anderson,Irving,TX,2024-11-20,Silver,PH-002
CUS-00531,LOY-000531,Amanda,Taylor,Frisco,TX,2022-02-04,Gold,PH-003
CUS-00532,LOY-000532,Robert,White,Frisco,TX,2025-10-20,Silver,PH-002
CUS-00533,LOY-000533,Olivia,Brown,Irving,TX,2026-02-22,Gold,PH-001
CUS-00534,LOY-000534,Rachel,Smith,Irving,TX,2025-09-10,Gold,PH-001
CUS-00535,LOY-000535,Ava,Reed,Frisco,TX,2025-05-28,Standard,PH-002
CUS-00536,LOY-000536,Michael,Garcia,Fort Worth,TX,2022-03-07,Standard,PH-004
CUS-00537,LOY-000537,Grace,Tran,Frisco,TX,2025-10-10,Gold,PH-004
CUS-00538,LOY-000538,Sarah,Wilson,Dallas,TX,2024-09-14,Gold,PH-005
CUS-00539,LOY-000539,Linda,Chen,Plano,TX,2022-12-16,Gold,PH-001
CUS-00540,LOY-000540,Marcus,Smith,Dallas,TX,2022-11-25,Silver,PH-004
CUS-00541,LOY-000541,Liam,Ross,Plano,TX,2026-01-12,Silver,PH-004
CUS-00542,LOY-000542,Mia,Hill,Plano,TX,2024-12-30,Gold,PH-004
CUS-00543,LOY-000543,Jennifer,White,Frisco,TX,2023-04-04,Gold,PH-005
CUS-00544,LOY-000544,Jennifer,Taylor,Frisco,TX,2024-02-12,Gold,PH-004
CUS-00545,LOY-000545,Ethan,Taylor,Fort Worth,TX,2024-06-13,Standard,PH-002
CUS-00546,LOY-000546,Daniel,Hill,Frisco,TX,2022-06-29,Standard,PH-001
CUS-00547,LOY-000547,Kevin,Moore,Fort Worth,TX,2023-01-21,Gold,PH-001
CUS-00548,LOY-000548,Brandon,Kim,Plano,TX,2023-10-04,Silver,PH-005
CUS-00549,LOY-000549,Ava,Lee,Frisco,TX,2022-05-07,Gold,PH-005
CUS-00550,LOY-000550,John,Reed,Irving,TX,2023-10-17,Silver,PH-002
CUS-00551,LOY-000551,Michael,Anderson,Fort Worth,TX,2025-04-24,Standard,PH-001
CUS-00552,LOY-000552,Anthony,Lee,Fort Worth,TX,2024-08-01,Silver,PH-002
CUS-00553,LOY-000553,Sophia,Chen,Irving,TX,2025-10-24,Silver,PH-002
CUS-00554,LOY-000554,Olivia,Nguyen,Plano,TX,2026-03-10,Gold,PH-001
CUS-00555,LOY-000555,Olivia,Patel,Frisco,TX,2024-10-25,Gold,PH-001
CUS-00556,LOY-000556,Daniel,Thomas,Fort Worth,TX,2024-09-06,Gold,PH-002
CUS-00557,LOY-000557,Emily,Nguyen,Irving,TX,2022-05-01,Silver,PH-002
CUS-00558,LOY-000558,Noah,Martinez,Plano,TX,2025-12-05,Gold,PH-001
CUS-00559,LOY-000559,Liam,Miller,Irving,TX,2026-01-29,Silver,PH-003
CUS-00560,LOY-000560,Mia,Miller,Dallas,TX,2025-01-27,Silver,PH-003
CUS-00561,LOY-000561,Laura,Anderson,Irving,TX,2023-12-15,Silver,PH-004
CUS-00562,LOY-000562,Jennifer,Davis,Frisco,TX,2023-08-02,Gold,PH-002
CUS-00563,LOY-000563,Noah,Johnson,Irving,TX,2022-07-19,Standard,PH-003
CUS-00564,LOY-000564,Liam,White,Fort Worth,TX,2022-04-21,Gold,PH-003
CUS-00565,LOY-000565,David,Taylor,Plano,TX,2025-03-28,Standard,PH-004
CUS-00566,LOY-000566,Noah,Brown,Frisco,TX,2022-10-24,Standard,PH-002
CUS-00567,LOY-000567,Grace,Moore,Plano,TX,2026-02-14,Gold,PH-001
CUS-00568,LOY-000568,Rachel,Moore,Fort Worth,TX,2022-07-28,Gold,PH-002
CUS-00569,LOY-000569,Anthony,Smith,Plano,TX,2022-04-26,Standard,PH-003
CUS-00570,LOY-000570,Emily,Miller,Dallas,TX,2022-08-29,Gold,PH-003
CUS-00571,LOY-000571,Brandon,Smith,Plano,TX,2025-07-08,Gold,PH-004
CUS-00572,LOY-000572,Linda,King,Dallas,TX,2023-05-09,Silver,PH-004
CUS-00573,LOY-000573,Sophia,Thomas,Fort Worth,TX,2022-12-20,Gold,PH-004
CUS-00574,LOY-000574,Liam,Thomas,Dallas,TX,2026-05-12,Silver,PH-004
CUS-00575,LOY-000575,Daniel,Taylor,Irving,TX,2024-01-23,Standard,PH-001
CUS-00576,LOY-000576,Marcus,Tran,Dallas,TX,2024-09-28,Gold,PH-005
CUS-00577,LOY-000577,Linda,Lee,Fort Worth,TX,2025-03-19,Gold,PH-004
CUS-00578,LOY-000578,Daniel,Thomas,Dallas,TX,2025-04-29,Standard,PH-004
CUS-00579,LOY-000579,Emily,Taylor,Irving,TX,2023-09-04,Gold,PH-002
CUS-00580,LOY-000580,Marcus,Patel,Dallas,TX,2026-01-01,Gold,PH-002
CUS-00581,LOY-000581,Anthony,Thomas,Dallas,TX,2024-03-17,Gold,PH-005
CUS-00582,LOY-000582,Grace,White,Fort Worth,TX,2024-09-27,Standard,PH-005
CUS-00583,LOY-000583,Brandon,Johnson,Dallas,TX,2026-03-24,Standard,PH-001
CUS-00584,LOY-000584,Sarah,Lopez,Plano,TX,2022-01-11,Gold,PH-004
CUS-00585,LOY-000585,Grace,Patel,Dallas,TX,2022-03-22,Standard,PH-005
CUS-00586,LOY-000586,John,Taylor,Plano,TX,2022-06-29,Gold,PH-003
CUS-00587,LOY-000587,Liam,King,Dallas,TX,2022-09-13,Gold,PH-003
CUS-00588,LOY-000588,Rachel,Johnson,Plano,TX,2024-05-16,Gold,PH-001
CUS-00589,LOY-000589,Linda,Nguyen,Dallas,TX,2024-11-29,Silver,PH-005
CUS-00590,LOY-000590,David,Carter,Fort Worth,TX,2024-10-01,Gold,PH-003
CUS-00591,LOY-000591,Michael,Kim,Fort Worth,TX,2025-01-07,Gold,PH-002
CUS-00592,LOY-000592,Noah,Hill,Dallas,TX,2023-05-01,Standard,PH-002
CUS-00593,LOY-000593,Melissa,Nguyen,Plano,TX,2022-10-02,Gold,PH-005
CUS-00594,LOY-000594,John,Garcia,Frisco,TX,2023-07-23,Standard,PH-005
CUS-00595,LOY-000595,Laura,Tran,Fort Worth,TX,2023-06-07,Silver,PH-004
